id	title	description	link	image_link	availability	price	brand	condition	google_product_category	product_type	identifier_exists
5054	HP 89A Black Toner Cartridge (CF289A)	HP 89A BLACK TONER CARTRIDGE (CF289A	https://trinatechtonersandprinters.co.ke/product?id=5054	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-89A-Black-Toner-Cartridge-CF289A-scaled.webp	in stock	11000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5470	HP 901 Black Ink Cartridge (CC653A)	HP 901 BLACK INK CARTRIDGE (CC653A	https://trinatechtonersandprinters.co.ke/product?id=5470	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-901-Black-Ink-Cartridge-CC653A.png	in stock	2800 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3917	HP 901 Black Original Ink Cartridge	The HP 901 Black Original Ink Cartridge is engineered to deliver clear, sharp black text.	https://trinatechtonersandprinters.co.ke/product?id=3917	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-901-Black-Original-Ink.png	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5469	HP 901 Tri Color Ink Cartridge	HP 901 TRI COLOR INK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5469	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-901-Tri-Color-Ink-Cartridge.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3920	HP 901 Tri-Colour Original Ink Cartridge	The HP 901 Tri-colour Original Ink Cartridge offers an exceptional printing experience with vivid, true-to-life colours.	https://trinatechtonersandprinters.co.ke/product?id=3920	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-901-Tri-colour-Original-Ink.png	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5468	HP 903 Black Ink High Capacity Cartridge (T6M15AE)	HP 903 BLACK INK HIGH CAPACITY CARTRIDGE (T6M15AE	https://trinatechtonersandprinters.co.ke/product?id=5468	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Black-Ink-High-Capacity-Cartridge-T6M15AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5467	HP 903 Cyan Ink Original Cartridge (T6L87AE)	HP 903 CYAN INK ORIGINAL CARTRIDGE (T6L87AE	https://trinatechtonersandprinters.co.ke/product?id=5467	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Cyan-Ink-Original-Cartridge-T6L87AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5466	HP 903 Magenta Ink Original Cartridge (T6L91AE)	HP 903 MAGENTA INK ORIGINAL CARTRIDGE (T6L91AE	https://trinatechtonersandprinters.co.ke/product?id=5466	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Magenta-Ink-Original-Cartridge-T6L91AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5465	HP 903 Yellow Ink Original Cartridge (T6L95AE)	HP 903 YELLOW INK ORIGINAL CARTRIDGE (T6L95AE	https://trinatechtonersandprinters.co.ke/product?id=5465	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Yellow-Ink-Original-Cartridge-T6L95AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5464	HP 903XL Cyan High Capacity Cartridge	HP 903XL CYAN HIGH CAPACITY CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5464	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Cyan-High-Capacity-Cartridge.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5463	HP 903XL Magenta Ink High Capacity Cartridge (T6M07AE)	HP 903XL MAGENTA INK HIGH CAPACITY CARTRIDGE (T6M07AE	https://trinatechtonersandprinters.co.ke/product?id=5463	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Magenta-Ink-High-Capacity-Cartridge-T6M07AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5462	HP 903XL Yellow Ink High Capacity Cartridge (T6M11AE)	HP 903XL YELLOW INK HIGH CAPACITY CARTRIDGE (T6M11AE	https://trinatechtonersandprinters.co.ke/product?id=5462	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Yellow-Ink-High-Capacity-Cartridge-T6M11AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
4787	HP 90A Black Original Laserjet Toner Cartridge	Compatible with: HP LaserJet Enterprise 600 series: M601n / M601dn M602n / M602dn / M602x M603n / M603dn / M603xh HP LaserJet Enterprise M4555 MFP series	https://trinatechtonersandprinters.co.ke/product?id=4787	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-90A-Black-Original-Toner.png	in stock	11000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5053	HP 90A Black Toner Laserjet Original (CE390A)	HP 90A BLACK TONER LASERJET ORIGINAL (CE390A	https://trinatechtonersandprinters.co.ke/product?id=5053	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-90A-Black-Toner-Laserjet-Original-CE390A-scaled.webp	in stock	11000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
3923	HP 920 Black Original Ink Cartridge	The HP 920 Black Original Ink Cartridge offers exceptional print quality with rich, deep black ink.	https://trinatechtonersandprinters.co.ke/product?id=3923	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-920-Black-Original-Ink.png	in stock	4000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5461	HP 920XL Black Cartridge High Yield Original Ink (CD975AA)	HP 920XL BLACK CARTRIDGE HIGH YIELD ORIGINAL INK (CD975AA	https://trinatechtonersandprinters.co.ke/product?id=5461	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-920XL-Black-Cartridge-High-Yield-Original-Ink-CD975AA.webp	in stock	7000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5460	HP 920XL High Yield Ink Cartridge Cmy Each	HP 920XL HIGH YIELD INK CARTRIDGE CMY EACH	https://trinatechtonersandprinters.co.ke/product?id=5460	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-920XL-High-Yield-Ink-Cartridge-Cmy-Each.webp	in stock	3600 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5459	HP 932 Black Ink Original Cartridge (CN0557AE)	HP 932 BLACK INK ORIGINAL CARTRIDGE (CN0557AE	https://trinatechtonersandprinters.co.ke/product?id=5459	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-932-Black-Ink-Original-Cartridge-CN0557AE.webp	in stock	3600 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3962	HP 932 Black Original Ink Cartridge	The HP 932 Black Original Ink Cartridge is designed to provide sharp, professional-quality black text for all your printing needs.	https://trinatechtonersandprinters.co.ke/product?id=3962	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-932-Black-Original-Ink.png	in stock	2800 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5458	HP 932XL Black Ink High Yield Cartridge (CN049AE)	HP 932XL BLACK INK HIGH YIELD CARTRIDGE (CN049AE	https://trinatechtonersandprinters.co.ke/product?id=5458	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-932XL-Black-Ink-High-Yield-Cartridge-CN049AE.webp	in stock	6500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5457	HP 933 Color Ink High Yield Cartridge Each	HP 933 COLOR INK HIGH YIELD CARTRIDGE EACH	https://trinatechtonersandprinters.co.ke/product?id=5457	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-933XL-Color-Ink-High-Yield-Cartridge-Cmy-Each.webp	in stock	3000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5456	HP 933XL Color Ink High Yield Cartridge Cmy Each	HP 933XL COLOR INK HIGH YIELD CARTRIDGE CMY EACH	https://trinatechtonersandprinters.co.ke/product?id=5456	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-933XL-Color-Ink-High-Yield-Cartridge-Cmy-Each-1.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5455	HP 934 Black Ink Original Cartridge (C2P19AE)	HP 934 BLACK INK ORIGINAL CARTRIDGE (C2P19AE	https://trinatechtonersandprinters.co.ke/product?id=5455	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-934-Black-Ink-Original-Cartridge-C2P19AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5454	HP 934XL Black Ink High Yield Cartridge (C2P23AN)	HP 934XL BLACK INK HIGH YIELD CARTRIDGE (C2P23AN	https://trinatechtonersandprinters.co.ke/product?id=5454	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-934XL-Black-Ink-High-Yield-Cartridge-C2P23AN.webp	in stock	6500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5453	HP 935 Cyan Ink Original Cartridge (C2P20AE)	HP 935 CYAN INK ORIGINAL CARTRIDGE (C2P20AE	https://trinatechtonersandprinters.co.ke/product?id=5453	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Cyan-Ink-Original-Cartridge-C2P20AE.png	in stock	3000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5452	HP 935 Magenta Ink Original Cartridge (C2P21AE)	HP 935 MAGENTA INK ORIGINAL CARTRIDGE (C2P21AE	https://trinatechtonersandprinters.co.ke/product?id=5452	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Magenta-Ink-Original-Cartridge-C2P21AE.webp	in stock	3000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5451	HP 935 Yellow Ink Original Cartridge (C2P22AE)	HP 935 YELLOW INK ORIGINAL CARTRIDGE (C2P22AE	https://trinatechtonersandprinters.co.ke/product?id=5451	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Yellow-Ink-Original-Cartridge-C2P22AE.png	in stock	3000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5450	HP 935XL Cyan Ink High Yield Cartridge	HP 935XL CYAN INK HIGH YIELD CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5450	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Cyan-Ink-High-Yield-Cartridge.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5449	HP 935XL Magenta Ink High Yield Cartridge (C2P25AE)	HP 935XL MAGENTA INK HIGH YIELD CARTRIDGE (C2P25AE	https://trinatechtonersandprinters.co.ke/product?id=5449	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Magenta-Ink-High-Yield-Cartridge-C2P25AE.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5448	HP 935XL Yellow Ink High Yield Cartridge	HP 935XL YELLOW INK HIGH YIELD CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5448	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Yellow-Ink-High-Yield-Cartridge.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5447	HP 950 Black Ink Original Cartridge (CN049AE)	HP 950 BLACK INK ORIGINAL CARTRIDGE (CN049AE	https://trinatechtonersandprinters.co.ke/product?id=5447	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-950-Black-Ink-Original-Cartridge-CN049AE.webp	in stock	5000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3959	HP 950 Black Original Ink Cartridge	The HP 950 Black Original Ink Cartridge is the perfect solution for anyone looking to achieve sharp, professional-quality black text on every print.	https://trinatechtonersandprinters.co.ke/product?id=3959	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-950-Black-Original-Ink.png	in stock	5000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5446	HP 950XL Black Ink High Yield Cartridge	HP 950XL BLACK INK HIGH YIELD CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5446	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-950XL-Black-Ink-High-Yield-Cartridge.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5445	HP 951XL Color Ink High Yieldcartridge Each	HP 951XL COLOR INK HIGH YIELDCARTRIDGE EACH	https://trinatechtonersandprinters.co.ke/product?id=5445	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-951XL-Color-Ink-High-Yieldcartridge-Each.webp	in stock	5500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5444	HP 952 Black Ink Cartridge	HP 952 BLACK INK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5444	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-952-Black-Ink-Cartridge.webp	in stock	5500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5443	HP 952 Cym Ink Cartridge Cartridge Each	HP 952 CYM INK CARTRIDGE CARTRIDGE EACH	https://trinatechtonersandprinters.co.ke/product?id=5443	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-952-Cym-Ink-Cartridge-Cartridge-Each.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5442	HP 953 Black Cartridge High Yield Ink	HP 953 BLACK CARTRIDGE HIGH YIELD INK	https://trinatechtonersandprinters.co.ke/product?id=5442	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953-Black-Cartridge-High-Yield-Ink.webp	in stock	4700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3938	HP 953 Black Original Ink Cartridge	The HP 953 Black Original Ink Cartridge is designed to meet the needs of both home and business users who require high-quality, professional black text printing.	https://trinatechtonersandprinters.co.ke/product?id=3938	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-953-Black-Original-Ink.png	in stock	5000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5441	HP 953 Color Cartridge High Yield Ink Each	HP 953 COLOR CARTRIDGE HIGH YIELD INK EACH	https://trinatechtonersandprinters.co.ke/product?id=5441	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Color-Cartridge-High-Yield-Ink-Each-2.webp	in stock	3700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5440	HP 953XL Black Ink High Yield Caetridge	HP 953XL BLACK INK HIGH YIELD CAETRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5440	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Black-Ink-High-Yield-Caetridge.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5439	HP 953XL Color Cartridge High Yield Ink Each	HP 953XL COLOR CARTRIDGE HIGH YIELD INK EACH	https://trinatechtonersandprinters.co.ke/product?id=5439	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Color-Cartridge-High-Yield-Ink-Each-1.webp	in stock	5500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5438	HP 955 Black Ink Cartridge (L0S60AA)	HP 955 BLACK INK CARTRIDGE (L0S60AA	https://trinatechtonersandprinters.co.ke/product?id=5438	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-955-Black-Ink-Cartridge-L0S60AA.webp	in stock	6000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5437	HP 963 Black Ink Cartridge	HP 963 BLACK INK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5437	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963-Black-Ink-Cartridge.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5436	HP 9633 Color Ink Cartridge Cym Each	HP 9633 COLOR INK CARTRIDGE CYM EACH	https://trinatechtonersandprinters.co.ke/product?id=5436	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963.png	in stock	3400 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5435	HP 963XL Black Ink High Yirld Cartridge	HP 963XL BLACK INK HIGH YIRLD CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5435	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963XL-Black-Ink-High-Yirld-Cartridge.webp	in stock	6500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5434	HP 963XL Color Ink Cartridge Cmy Each	HP 963XL COLOR INK CARTRIDGE CMY EACH	https://trinatechtonersandprinters.co.ke/product?id=5434	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963XL-Color-Ink-Cartridge-Cmy-Each.webp	in stock	5200 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5297	HP 973X Black High Yield Pagewide Cartridge	HP 973X BLACK HIGH YIELD PAGEWIDE CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5297	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-973X-Black-High-Yield-Pagewide-Cartridge.webp	in stock	18000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
5296	HP 973X Cmy High Yield Pagewide Cartridge Each	HP 973X CMY HIGH YIELD PAGEWIDE CARTRIDGE EACH	https://trinatechtonersandprinters.co.ke/product?id=5296	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-973X-Cmy-High-Yield-Pagewide-Cartridge-Each.webp	in stock	18000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
5295	HP Black 970XL/971XL Ink Original Cartridges	HP BLACK 970XL/971XL INK ORIGINAL CARTRIDGES	https://trinatechtonersandprinters.co.ke/product?id=5295	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-Black-970XL-971XL-Ink-Original-Cartridges.webp	in stock	18000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
4474	HP Color Laser Mfp 179FNW Printer	The HP Color Laser MFP 179fnw Printer is a versatile and compact all-in-one printer that combines print, scan, copy, and fax functionality.	https://trinatechtonersandprinters.co.ke/product?id=4474	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-179fnw.png	in stock	65000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4477	HP Color Laserjet Pro Mfp M182N Printer	The HP Color LaserJet Pro MFP M182n Printer is a feature-packed all-in-one solution designed to meet the needs of small offices and home businesses.	https://trinatechtonersandprinters.co.ke/product?id=4477	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M182n.png	in stock	68000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4480	HP Color Laserjet Pro Mfp M183FW Printer	The HP Color LaserJet Pro MFP M183fw Printer is an all-in-one solution that combines printing, scanning, copying, and faxing.	https://trinatechtonersandprinters.co.ke/product?id=4480	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M183fw.png	in stock	72000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4483	HP Color Laserjet Pro Mfp M283FDN Printer	The HP Color LaserJet Pro MFP M283fdn Printer is a powerful and versatile all-in-one printer designed to meet the demands of modern businesses.	https://trinatechtonersandprinters.co.ke/product?id=4483	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M283fdn.png	in stock	95000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4486	HP Color Laserjet Pro Mfp M479DW Printer	The HP Color LaserJet Pro MFP M479dw Printer is an all-in-one, high-performance solution for businesses requiring fast, reliable, and high-quality printing.	https://trinatechtonersandprinters.co.ke/product?id=4486	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M479dw.png	in stock	120000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4490	HP Deskjet 2710 All-In-One Printer	The HP DeskJet 2710 All-in-One Printer is an affordable, reliable, and compact solution for everyday printing, scanning, and copying needs.	https://trinatechtonersandprinters.co.ke/product?id=4490	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-DeskJet-2710.png	in stock	11500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
5294	HP GT51 Black Ink Bottle (MOH57AE)	HP GT51 BLACK INK BOTTLE (MOH57AE)	https://trinatechtonersandprinters.co.ke/product?id=5294	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT51-Black-Ink-Bottle-MOH57AE.webp	in stock	2300 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
5293	HP GT52 Cyan Ink Bottle (MOH54AE)	HP GT52 CYAN INK BOTTLE (MOH54AE)	https://trinatechtonersandprinters.co.ke/product?id=5293	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Cyan-Ink-Bottle-MOH54AE.webp	in stock	1700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
5292	HP GT52 Magenta Ink Bottle (MOH55AA)	HP GT52 MAGENTA INK BOTTLE (MOH55AA)	https://trinatechtonersandprinters.co.ke/product?id=5292	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Magenta-Ink-Bottle-MOH55AA.webp	in stock	1700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
5291	HP GT52 Yellow Ink Bottle (MOH56AA)	HP GT52 YELLOW INK BOTTLE (MOH56AA)	https://trinatechtonersandprinters.co.ke/product?id=5291	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Yellow-Ink-Bottle-MOH56AA.webp	in stock	1700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
